# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715382.71214 -0.334870 -0.335325 0.805359 0.798479 -0.223072 0.539209 0.148067 0.0000045394 0.0000003226 -0.0000017513 0.0000010752 -0.0000000492 0.0000018645 0.0027322771 0.0007984993 -0.0003310022 0.0038611279 0.0001583597 0.0006034081
1403715382.76214 -0.320572 -0.307567 0.805301 0.797204 -0.230343 0.536516 0.153489 0.0000045519 0.0000003357 -0.0000017587 0.0000010781 -0.0000000548 0.0000018782 0.0027378079 0.0008069585 -0.0003307069 0.0038903553 0.0001591542 0.0006035959
1403715382.81214 -0.303826 -0.283938 0.804810 0.794886 -0.237318 0.535260 0.159164 0.0000045776 0.0000003476 -0.0000017559 0.0000010800 -0.0000000577 0.0000018786 0.0027439867 0.0008155194 -0.0003305288 0.0039177243 0.0001605813 0.0006038045
1403715382.86214 -0.285372 -0.257922 0.803308 0.792797 -0.244939 0.533401 0.164197 0.0000045972 0.0000003560 -0.0000017605 0.0000010710 -0.0000000482 0.0000018732 0.0027510137 0.0008318452 -0.0003310946 0.0038713265 0.0001603372 0.0006045399
1403715382.91214 -0.265613 -0.228536 0.801340 0.790572 -0.252043 0.531700 0.169604 0.0000046193 0.0000003665 -0.0000017611 0.0000010694 -0.0000000481 0.0000018750 0.0027583366 0.0008436439 -0.0003312425 0.0038786193 0.0001613098 0.0006049909
1403715382.96214 -0.245171 -0.198592 0.799398 0.788542 -0.259825 0.529635 0.173721 0.0000046370 0.0000003675 -0.0000017674 0.0000010672 -0.0000000448 0.0000018839 0.0027660072 0.0008571535 -0.0003312029 0.0038892805 0.0001609870 0.0006053672
1403715383.01214 -0.224051 -0.173615 0.797671 0.786141 -0.267666 0.528062 0.177450 0.0000046590 0.0000003630 -0.0000017703 0.0000010656 -0.0000000412 0.0000018898 0.0027739860 0.0008699506 -0.0003310382 0.0039134848 0.0001611096 0.0006056078
1403715383.06214 -0.202442 -0.143584 0.795741 0.784221 -0.275266 0.526330 0.179451 0.0000046757 0.0000003483 -0.0000017791 0.0000010605 -0.0000000295 0.0000018957 0.0027828268 0.0008815516 -0.0003312852 0.0039168170 0.0001625829 0.0006062022
1403715383.11214 -0.179924 -0.117384 0.793519 0.782400 -0.282013 0.525227 0.180155 0.0000046940 0.0000003280 -0.0000017882 0.0000010558 -0.0000000156 0.0000019018 0.0027922793 0.0008938093 -0.0003313952 0.0039221602 0.0001638285 0.0006067591
1403715383.16214 -0.156313 -0.092999 0.790666 0.781092 -0.286992 0.524209 0.180931 0.0000047107 0.0000003141 -0.0000017968 0.0000010504 -0.0000000008 0.0000018964 0.0028020524 0.0009050871 -0.0003315585 0.0039025558 0.0001652541 0.0006074040
1403715383.21214 -0.131632 -0.060124 0.788292 0.780336 -0.292064 0.522770 0.180239 0.0000047203 0.0000002928 -0.0000018132 0.0000010480 0.0000000140 0.0000019087 0.0028126593 0.0009168997 -0.0003318952 0.0039017103 0.0001670188 0.0006083367
1403715383.26214 -0.105598 -0.033473 0.785491 0.779893 -0.294278 0.521751 0.181502 0.0000047341 0.0000002932 -0.0000018197 0.0000010484 0.0000000173 0.0000019058 0.0028235700 0.0009297592 -0.0003317419 0.0039084302 0.0001687558 0.0006087959
1403715383.31214 -0.078859 -0.015634 0.781317 0.779158 -0.297105 0.521467 0.180871 0.0000047505 0.0000002779 -0.0000018291 0.0000010492 0.0000000262 0.0000019127 0.0028352841 0.0009468088 -0.0003314142 0.0039233199 0.0001669252 0.0006086478
1403715383.36214 -0.051695 -0.001340 0.776013 0.778135 -0.299382 0.522051 0.179829 0.0000047719 0.0000002571 -0.0000018346 0.0000010490 0.0000000341 0.0000019164 0.0028469303 0.0009642561 -0.0003310251 0.0039446520 0.0001640391 0.0006078848
1403715383.41214 -0.025842 0.015882 0.771996 0.777273 -0.300141 0.522847 0.179982 0.0000047964 0.0000002490 -0.0000018334 0.0000010491 0.0000000403 0.0000018923 0.0028579055 0.0009744884 -0.0003308686 0.0039419232 0.0001652949 0.0006079254
1403715383.46214 0.000959 0.035560 0.768854 0.775939 -0.301130 0.524246 0.180019 0.0000048275 0.0000002380 -0.0000018307 0.0000010486 0.0000000487 0.0000018606 0.0028689274 0.0009813272 -0.0003308247 0.0039224034 0.0001675295 0.0006085767
1403715383.51214 0.027285 0.048706 0.765562 0.773342 -0.302721 0.526807 0.181043 0.0000048709 0.0000002273 -0.0000018197 0.0000010481 0.0000000557 0.0000018287 0.0028807267 0.0009897360 -0.0003308734 0.0039076685 0.0001674149 0.0006088000
1403715383.56214 0.054319 0.060978 0.761071 0.770718 -0.304201 0.528829 0.183835 0.0000049130 0.0000002262 -0.0000018046 0.0000010454 0.0000000531 0.0000018019 0.0028917879 0.0009994691 -0.0003311730 0.0039077454 0.0001649589 0.0006081503
1403715383.61214 0.080365 0.071878 0.757967 0.767334 -0.306309 0.530998 0.188187 0.0000049620 0.0000002338 -0.0000017843 0.0000010439 0.0000000500 0.0000017667 0.0029024586 0.0010056194 -0.0003311379 0.0038996581 0.0001659094 0.0006083781
1403715383.66214 0.108319 0.086170 0.754303 0.764373 -0.310393 0.531331 0.192554 0.0000049971 0.0000002363 -0.0000017749 0.0000010394 0.0000000452 0.0000017454 0.0029126383 0.0010099331 -0.0003320132 0.0038821823 0.0001624664 0.0006079532
1403715383.71214 0.133919 0.096067 0.751113 0.761223 -0.315641 0.530926 0.197552 0.0000050291 0.0000002409 -0.0000017675 0.0000010354 0.0000000412 0.0000017297 0.0029232601 0.0010150826 -0.0003324213 0.0038739183 0.0001615728 0.0006079383
1403715383.76214 0.158373 0.104613 0.747782 0.757303 -0.322214 0.530402 0.203333 0.0000050625 0.0000002423 -0.0000017575 0.0000010289 0.0000000375 0.0000017207 0.0029335041 0.0010205983 -0.0003330061 0.0038711080 0.0001600446 0.0006077269
1403715383.81214 0.181139 0.107818 0.744115 0.753068 -0.330184 0.529230 0.209244 0.0000050909 0.0000002380 -0.0000017551 0.0000010197 0.0000000341 0.0000016981 0.0029377457 0.0010088359 -0.0003340201 0.0038188657 0.0001578303 0.0006077136
1403715383.86214 0.203143 0.110667 0.740284 0.749033 -0.339011 0.526753 0.215760 0.0000051134 0.0000002386 -0.0000017547 0.0000010114 0.0000000293 0.0000017010 0.0029471348 0.0010110894 -0.0003354805 0.0038071062 0.0001541140 0.0006072961
1403715383.91214 0.222938 0.108989 0.737512 0.744099 -0.349042 0.524322 0.222651 0.0000051366 0.0000002361 -0.0000017591 0.0000010034 0.0000000275 0.0000016714 0.0029465969 0.0009875184 -0.0003352293 0.0037328744 0.0001562719 0.0006077572
1403715383.96214 0.248807 0.122705 0.733945 0.739391 -0.359028 0.520528 0.231194 0.0000051584 0.0000002483 -0.0000017607 0.0000009955 0.0000000206 0.0000016658 0.0029529748 0.0009824653 -0.0003352850 0.0037084859 0.0001576184 0.0006082472
1403715384.01214 0.270910 0.126023 0.729676 0.733649 -0.369942 0.517516 0.238913 0.0000051838 0.0000002466 -0.0000017596 0.0000009849 0.0000000174 0.0000016575 0.0029587693 0.0009726840 -0.0003370871 0.0036689675 0.0001539230 0.0006080394
1403715384.06214 0.287834 0.117959 0.723637 0.728294 -0.380999 0.513411 0.246651 0.0000052033 0.0000002475 -0.0000017625 0.0000009736 0.0000000110 0.0000016629 0.0029663280 0.0009675483 -0.0003402929 0.0036412838 0.0001471685 0.0006072547
1403715384.11214 0.313997 0.134706 0.720096 0.722312 -0.392108 0.509542 0.254723 0.0000052278 0.0000002471 -0.0000017625 0.0000009637 0.0000000094 0.0000016512 0.0029742827 0.0009653016 -0.0003405096 0.0036255186 0.0001482049 0.0006074884
1403715384.16214 0.336717 0.146012 0.717117 0.716109 -0.402987 0.505865 0.262470 0.0000052529 0.0000002478 -0.0000017606 0.0000009554 0.0000000092 0.0000016450 0.0029862779 0.0009675954 -0.0003407461 0.0036175292 0.0001489560 0.0006080025
1403715384.21214 0.354827 0.148286 0.713971 0.710085 -0.414089 0.501770 0.269326 0.0000052741 0.0000002417 -0.0000017615 0.0000009462 0.0000000091 0.0000016489 0.0030000279 0.0009724613 -0.0003421831 0.0036143852 0.0001472760 0.0006079379
1403715384.26214 0.370061 0.142587 0.709054 0.703332 -0.425072 0.498496 0.275935 0.0000053001 0.0000002270 -0.0000017586 0.0000009355 0.0000000101 0.0000016392 0.0030112038 0.0009718375 -0.0003444959 0.0035995649 0.0001438339 0.0006075724
1403715384.31214 0.391088 0.149847 0.707932 0.696426 -0.436272 0.495162 0.281907 0.0000053242 0.0000002059 -0.0000017571 0.0000009249 0.0000000178 0.0000016321 0.0030241082 0.0009756473 -0.0003453673 0.0035959069 0.0001437667 0.0006079161
1403715384.36214 0.406001 0.148910 0.706123 0.689286 -0.447012 0.491892 0.288284 0.0000053488 0.0000001883 -0.0000017559 0.0000009134 0.0000000204 0.0000016122 0.0030370011 0.0009771869 -0.0003467803 0.0035871718 0.0001424891 0.0006077866
1403715384.41214 0.420173 0.147764 0.704001 0.682491 -0.457066 0.488266 0.294776 0.0000053737 0.0000001760 -0.0000017544 0.0000009037 0.0000000192 0.0000016101 0.0030504773 0.0009793107 -0.0003488444 0.0035789258 0.0001395590 0.0006074274
1403715384.46214 0.435684 0.150162 0.702888 0.675832 -0.467491 0.484273 0.300306 0.0000053939 0.0000001587 -0.0000017588 0.0000008941 0.0000000217 0.0000016139 0.0030648247 0.0009827631 -0.0003502395 0.0035745469 0.0001381074 0.0006074310
1403715384.51214 0.451274 0.152995 0.701538 0.669450 -0.478121 0.479823 0.304971 0.0000054085 0.0000001388 -0.0000017710 0.0000008864 0.0000000260 0.0000016174 0.0030812213 0.0009873714 -0.0003511911 0.0035720285 0.0001377155 0.0006077279
1403715384.56214 0.464523 0.151004 0.700418 0.664126 -0.488256 0.473820 0.309899 0.0000054083 0.0000001318 -0.0000017995 0.0000008749 0.0000000235 0.0000016099 0.0030935134 0.0009873494 -0.0003522532 0.0035640907 0.0001374925 0.0006080618
1403715384.61214 0.481227 0.154472 0.699466 0.658221 -0.498468 0.468474 0.314334 0.0000054101 0.0000001115 -0.0000018252 0.0000008615 0.0000000261 0.0000016024 0.0031032466 0.0009851948 -0.0003532310 0.0035555208 0.0001375932 0.0006083914
1403715384.66214 0.495222 0.155206 0.698618 0.652659 -0.508291 0.462466 0.319064 0.0000054132 0.0000001057 -0.0000018455 0.0000008521 0.0000000243 0.0000016252 0.0031170885 0.0009867349 -0.0003540659 0.0035513935 0.0001373154 0.0006086520
1403715384.71214 0.507959 0.153947 0.698121 0.647667 -0.517063 0.455777 0.324716 0.0000054093 0.0000001099 -0.0000018698 0.0000008361 0.0000000177 0.0000016340 0.0031225398 0.0009817470 -0.0003552115 0.0035424040 0.0001371875 0.0006091244
1403715384.76214 0.520369 0.152376 0.698358 0.641350 -0.525887 0.451135 0.329530 0.0000054181 0.0000000932 -0.0000018792 0.0000008206 0.0000000207 0.0000016401 0.0031277365 0.0009769551 -0.0003559962 0.0035345182 0.0001373434 0.0006096201
1403715384.81214 0.533558 0.151653 0.700091 0.635515 -0.534273 0.445868 0.334476 0.0000054166 0.0000000787 -0.0000019024 0.0000007967 0.0000000186 0.0000016246 0.0031199198 0.0009632839 -0.0003576736 0.0035187689 0.0001358228 0.0006094449
1403715384.86214 0.544434 0.147723 0.700748 0.629580 -0.542232 0.441208 0.339042 0.0000054181 0.0000000595 -0.0000019204 0.0000007739 0.0000000118 0.0000016261 0.0031054175 0.0009469450 -0.0003583139 0.0035037255 0.0001351082 0.0006089905
1403715384.91214 0.563735 0.147460 0.701772 0.623418 -0.549238 0.437768 0.343580 0.0000054335 0.0000000393 -0.0000019237 0.0000007552 0.0000000118 0.0000016211 0.0030959385 0.0009341548 -0.0003587193 0.0034921793 0.0001352914 0.0006092202
1403715384.96214 0.574222 0.141874 0.704127 0.617715 -0.554198 0.436075 0.348040 0.0000054626 0.0000000243 -0.0000019168 0.0000007408 0.0000000110 0.0000016061 0.0030902047 0.0009239160 -0.0003589545 0.0034823266 0.0001351527 0.0006091542
1403715385.01214 0.585190 0.135366 0.706388 0.613567 -0.557333 0.433955 0.352986 0.0000054934 0.0000000307 -0.0000019110 0.0000007341 0.0000000012 0.0000015860 0.0030889195 0.0009148026 -0.0003594918 0.0034730386 0.0001353412 0.0006096290
1403715385.06214 0.596003 0.128495 0.709055 0.610714 -0.559579 0.431026 0.357933 0.0000055186 0.0000000510 -0.0000019124 0.0000007297 -0.0000000169 0.0000015725 0.0030863853 0.0009042476 -0.0003605998 0.0034631313 0.0001352967 0.0006101681
1403715385.11214 0.602346 0.118455 0.712282 0.608258 -0.561347 0.427565 0.363457 0.0000055437 0.0000000824 -0.0000019126 0.0000007259 -0.0000000387 0.0000015608 0.0030851580 0.0008943038 -0.0003619879 0.0034540746 0.0001351528 0.0006107520
1403715385.16214 0.608018 0.107357 0.715889 0.605528 -0.563492 0.423874 0.368976 0.0000055739 0.0000001193 -0.0000019079 0.0000007312 -0.0000000541 0.0000015565 0.0030994098 0.0008924376 -0.0003622854 0.0034499001 0.0001356611 0.0006115019
1403715385.21214 0.612209 0.095563 0.719541 0.602725 -0.565791 0.420057 0.374373 0.0000055864 0.0000001309 -0.0000019037 0.0000006994 -0.0000000670 0.0000015521 0.0030600165 0.0008693256 -0.0003618072 0.0034376710 0.0001365493 0.0006122458
1403715385.26214 0.617506 0.083399 0.723642 0.600462 -0.567881 0.416556 0.378731 0.0000056115 0.0000001612 -0.0000019040 0.0000007051 -0.0000000800 0.0000015526 0.0030714472 0.0008660095 -0.0003617895 0.0034337215 0.0001372908 0.0006131630
1403715385.31214 0.614612 0.067373 0.725822 0.598518 -0.570150 0.413664 0.381559 0.0000056109 0.0000001511 -0.0000019150 0.0000006629 -0.0000000881 0.0000015514 0.0030250113 0.0008433696 -0.0003631119 0.0034233507 0.0001372667 0.0006133910
1403715385.36214 0.619559 0.053653 0.729804 0.596355 -0.572078 0.412322 0.383508 0.0000056349 0.0000001478 -0.0000019139 0.0000006528 -0.0000000844 0.0000015501 0.0030177874 0.0008356672 -0.0003619253 0.0034191438 0.0001383599 0.0006143473
1403715385.41214 0.625010 0.039531 0.733674 0.595301 -0.573865 0.410318 0.384624 0.0000056504 0.0000001549 -0.0000019263 0.0000006568 -0.0000000883 0.0000015617 0.0030249549 0.0008306438 -0.0003615083 0.0034158421 0.0001393240 0.0006154802
1403715385.46214 0.630441 0.025276 0.737906 0.593152 -0.575518 0.410899 0.384853 0.0000056787 0.0000001368 -0.0000019272 0.0000006591 -0.0000000814 0.0000015622 0.0030322194 0.0008250652 -0.0003610093 0.0034127615 0.0001403693 0.0006167350
1403715385.51214 0.628665 0.009839 0.741397 0.590507 -0.576549 0.413359 0.384743 0.0000057030 0.0000000869 -0.0000019211 0.0000006334 -0.0000000730 0.0000015529 0.0030193893 0.0008161656 -0.0003628764 0.0034094862 0.0001412258 0.0006177898
1403715385.56214 0.627670 -0.006076 0.743132 0.587252 -0.578393 0.416953 0.383076 0.0000057275 0.0000000193 -0.0000019230 0.0000006139 -0.0000000587 0.0000015356 0.0030123553 0.0008084428 -0.0003644371 0.0034066856 0.0001418929 0.0006176848
1403715385.61214 0.631046 -0.021212 0.747958 0.583969 -0.580339 0.421427 0.380244 0.0000057610 -0.0000000551 -0.0000019139 0.0000006028 -0.0000000243 0.0000015257 0.0030073052 0.0008024958 -0.0003625826 0.0034045580 0.0001429611 0.0006190009
1403715385.66214 0.632644 -0.036605 0.749931 0.581963 -0.582829 0.424342 0.376249 0.0000057651 -0.0000001262 -0.0000019376 0.0000005939 -0.0000000026 0.0000015224 0.0030048732 0.0007960178 -0.0003616446 0.0034025225 0.0001437509 0.0006184185
1403715385.71214 0.631672 -0.050932 0.754547 0.580361 -0.583944 0.427376 0.373551 0.0000057781 -0.0000001913 -0.0000019407 0.0000005719 0.0000000203 0.0000015211 0.0029961607 0.0007913309 -0.0003605827 0.0034003477 0.0001447997 0.0006195166
1403715385.76214 0.632958 -0.066720 0.759465 0.579410 -0.583888 0.429701 0.372446 0.0000058079 -0.0000002179 -0.0000019361 0.0000005767 0.0000000306 0.0000015180 0.0029986003 0.0007838971 -0.0003597452 0.0033995770 0.0001458666 0.0006212382
1403715385.81214 0.632722 -0.082685 0.765176 0.577872 -0.583380 0.432902 0.371924 0.0000058463 -0.0000002468 -0.0000019212 0.0000005819 0.0000000410 0.0000015058 0.0030008666 0.0007759616 -0.0003588088 0.0033994014 0.0001469712 0.0006231211
1403715385.86214 0.625895 -0.096097 0.771858 0.577007 -0.581950 0.435307 0.372699 0.0000058837 -0.0000002629 -0.0000019037 0.0000005597 0.0000000549 0.0000014821 0.0029930841 0.0007727643 -0.0003559639 0.0033971270 0.0001472248 0.0006242444
1403715385.91214 0.621987 -0.111891 0.776223 0.576317 -0.579454 0.437407 0.375188 0.0000059257 -0.0000002585 -0.0000018857 0.0000005556 0.0000000418 0.0000014476 0.0029942013 0.0007648097 -0.0003547065 0.0033978256 0.0001484786 0.0006233204
1403715385.96214 0.611433 -0.125434 0.783052 0.576716 -0.575085 0.437969 0.380603 0.0000059836 -0.0000002153 -0.0000018447 0.0000005324 0.0000000310 0.0000014118 0.0029865803 0.0007609429 -0.0003546512 0.0033969517 0.0001498874 0.0006251982
1403715386.01214 0.600799 -0.139087 0.790417 0.577872 -0.570654 0.437135 0.386433 0.0000060392 -0.0000001477 -0.0000018112 0.0000005072 0.0000000273 0.0000013656 0.0029712433 0.0007607820 -0.0003526956 0.0033948024 0.0001502149 0.0006270221
1403715386.06214 0.594563 -0.155196 0.792492 0.579269 -0.567422 0.435693 0.390705 0.0000060764 -0.0000000856 -0.0000018065 0.0000005075 0.0000000036 0.0000013312 0.0029688724 0.0007548469 -0.0003476319 0.0033956173 0.0001480459 0.0006212085
1403715386.11214 0.584453 -0.169057 0.800233 0.580589 -0.564975 0.434165 0.393980 0.0000061049 -0.0000000444 -0.0000017959 0.0000004926 0.0000000042 0.0000013036 0.0029544849 0.0007535946 -0.0003488071 0.0033948530 0.0001488785 0.0006200740
1403715386.16214 0.578620 -0.184069 0.805708 0.581917 -0.563824 0.432173 0.395857 0.0000061262 -0.0000000034 -0.0000018064 0.0000004879 0.0000000033 0.0000012911 0.0029442058 0.0007517878 -0.0003467261 0.0033943411 0.0001484630 0.0006216005
1403715386.21214 0.569767 -0.197052 0.811902 0.583424 -0.563358 0.429761 0.396926 0.0000061355 0.0000000245 -0.0000018241 0.0000004849 -0.0000000030 0.0000012978 0.0029367916 0.0007468170 -0.0003499864 0.0033962332 0.0001496148 0.0006175478
1403715386.26214 0.559048 -0.208822 0.815267 0.584333 -0.563886 0.427992 0.396751 0.0000061436 0.0000000353 -0.0000018482 0.0000004865 -0.0000000055 0.0000013081 0.0029311306 0.0007412331 -0.0003509088 0.0033989892 0.0001499463 0.0006155769
1403715386.31214 0.549385 -0.220365 0.818104 0.584150 -0.565014 0.427514 0.395930 0.0000061569 0.0000000283 -0.0000018700 0.0000004831 0.0000000090 0.0000012930 0.0029169991 0.0007417794 -0.0003509708 0.0033980513 0.0001498485 0.0006145183
1403715386.36214 0.539820 -0.232096 0.821344 0.583410 -0.565231 0.427984 0.396202 0.0000061829 0.0000000226 -0.0000018713 0.0000004841 0.0000000149 0.0000012847 0.0029107131 0.0007387746 -0.0003500748 0.0033994458 0.0001492712 0.0006143679
1403715386.41214 0.530287 -0.243518 0.825127 0.582022 -0.565025 0.429242 0.397175 0.0000062189 0.0000000172 -0.0000018639 0.0000004805 0.0000000315 0.0000012393 0.0028944604 0.0007430090 -0.0003512444 0.0033959177 0.0001501786 0.0006145315
1403715386.46214 0.519834 -0.253778 0.827521 0.580474 -0.564829 0.430630 0.398216 0.0000062560 0.0000000079 -0.0000018502 0.0000004821 0.0000000370 0.0000012228 0.0028890888 0.0007407199 -0.0003507468 0.0033970909 0.0001498660 0.0006148874
1403715386.51214 0.507748 -0.261950 0.829491 0.578684 -0.564579 0.432598 0.399042 0.0000062957 -0.0000000075 -0.0000018346 0.0000004848 0.0000000434 0.0000012032 0.0028835597 0.0007384971 -0.0003510912 0.0033988250 0.0001501294 0.0006151063
1403715386.56214 0.494791 -0.268845 0.830882 0.576487 -0.565388 0.435280 0.398160 0.0000063294 -0.0000000470 -0.0000018270 0.0000004866 0.0000000616 0.0000011774 0.0028750562 0.0007396359 -0.0003520601 0.0033977604 0.0001509874 0.0006154555
1403715386.61214 0.481595 -0.274545 0.830758 0.575201 -0.566056 0.436848 0.397352 0.0000063554 -0.0000000740 -0.0000018295 0.0000004884 0.0000000750 0.0000011562 0.0028664782 0.0007416810 -0.0003531737 0.0033956238 0.0001519183 0.0006154789
1403715386.66214 0.467824 -0.278265 0.829387 0.572464 -0.567393 0.440413 0.395457 0.0000063869 -0.0000001340 -0.0000018201 0.0000004934 0.0000000950 0.0000011419 0.0028617400 0.0007412003 -0.0003536044 0.0033960325 0.0001523992 0.0006160668
1403715386.71214 0.454854 -0.281942 0.828208 0.570881 -0.568738 0.442748 0.393200 0.0000064075 -0.0000001829 -0.0000018235 0.0000004984 0.0000001100 0.0000011452 0.0028590962 0.0007389119 -0.0003536018 0.0033987022 0.0001520994 0.0006162141
1403715386.76214 0.441119 -0.283767 0.827309 0.570016 -0.570738 0.444045 0.390083 0.0000064172 -0.0000002295 -0.0000018440 0.0000005055 0.0000001257 0.0000011611 0.0028566508 0.0007367093 -0.0003536782 0.0034019599 0.0001520991 0.0006171979
1403715386.81214 0.424444 -0.281812 0.823534 0.570158 -0.574838 0.444074 0.383770 0.0000063893 -0.0000002973 -0.0000019156 0.0000005147 0.0000001497 0.0000011768 0.0028496221 0.0007399997 -0.0003557411 0.0033990978 0.0001541571 0.0006171389
1403715386.86214 0.408112 -0.281265 0.820922 0.570083 -0.578669 0.444709 0.377335 0.0000063685 -0.0000003670 -0.0000019687 0.0000005268 0.0000001769 0.0000012184 0.0028479388 0.0007384403 -0.0003560323 0.0034020630 0.0001544695 0.0006181690
1403715386.91214 0.390451 -0.281046 0.816345 0.569998 -0.582339 0.444899 0.371550 0.0000063404 -0.0000004335 -0.0000020229 0.0000005356 0.0000002018 0.0000012544 0.0028455713 0.0007381388 -0.0003563840 0.0034033691 0.0001542407 0.0006178675
1403715386.96214 0.373946 -0.283723 0.813918 0.570154 -0.585046 0.444927 0.366996 0.0000063186 -0.0000004814 -0.0000020773 0.0000005435 0.0000002165 0.0000012592 0.0028415867 0.0007404802 -0.0003577123 0.0034014920 0.0001555516 0.0006170675
1403715387.01214 0.351564 -0.282312 0.810541 0.570651 -0.586911 0.444400 0.363869 0.0000063088 -0.0000005115 -0.0000021173 0.0000005509 0.0000002276 0.0000012839 0.0028404624 0.0007396744 -0.0003583173 0.0034038616 0.0001564889 0.0006172088
1403715387.06214 0.327133 -0.281572 0.806801 0.571894 -0.587283 0.442968 0.363064 0.0000063123 -0.0000005044 -0.0000021497 0.0000005526 0.0000002250 0.0000012972 0.0028394182 0.0007398073 -0.0003588352 0.0034047636 0.0001576274 0.0006178956
1403715387.11214 0.300423 -0.281291 0.803396 0.574011 -0.585767 0.440795 0.364813 0.0000063321 -0.0000004614 -0.0000021694 0.0000005468 0.0000002070 0.0000013051 0.0028390003 0.0007394218 -0.0003591029 0.0034063794 0.0001584189 0.0006183379
1403715387.16214 0.270959 -0.280031 0.799500 0.576749 -0.583699 0.437575 0.367675 0.0000063581 -0.0000003968 -0.0000021857 0.0000005378 0.0000001837 0.0000013176 0.0028388897 0.0007389397 -0.0003590885 0.0034084070 0.0001587098 0.0006188103
1403715387.21214 0.240101 -0.279359 0.795376 0.579890 -0.580475 0.434424 0.371554 0.0000063911 -0.0000003162 -0.0000021944 0.0000005295 0.0000001524 0.0000013218 0.0028390991 0.0007383209 -0.0003592007 0.0034111323 0.0001594862 0.0006194959
1403715387.26214 0.209549 -0.283045 0.788522 0.582251 -0.578257 0.432095 0.374026 0.0000064176 -0.0000002600 -0.0000022032 0.0000005252 0.0000001318 0.0000013206 0.0028390880 0.0007388802 -0.0003588385 0.0034108840 0.0001591945 0.0006197197
1403715387.31214 0.176267 -0.283255 0.783933 0.584107 -0.575709 0.430566 0.376816 0.0000064506 -0.0000002080 -0.0000022047 0.0000005239 0.0000001109 0.0000013184 0.0028396413 0.0007382041 -0.0003588754 0.0034135511 0.0001601559 0.0006205328
1403715387.36214 0.142286 -0.283736 0.778838 0.585613 -0.573618 0.429657 0.378702 0.0000064819 -0.0000001699 -0.0000022067 0.0000005241 0.0000000968 0.0000013157 0.0028404921 0.0007378479 -0.0003587785 0.0034150765 0.0001608234 0.0006213340
1403715387.41214 0.109866 -0.288718 0.769834 0.587273 -0.571787 0.428409 0.380310 0.0000065083 -0.0000001331 -0.0000022124 0.0000005243 0.0000000824 0.0000013198 0.0028412704 0.0007380462 -0.0003579638 0.0034165258 0.0001602863 0.0006210661
1403715387.46214 0.074944 -0.289073 0.764269 0.588804 -0.570580 0.427458 0.380826 0.0000065278 -0.0000001085 -0.0000022262 0.0000005265 0.0000000742 0.0000013289 0.0028425741 0.0007375013 -0.0003577143 0.0034182382 0.0001610268 0.0006219139
1403715387.51214 0.039663 -0.289802 0.758695 0.591325 -0.570223 0.425236 0.379939 0.0000065276 -0.0000000849 -0.0000022625 0.0000005288 0.0000000667 0.0000013583 0.0028443630 0.0007370320 -0.0003573791 0.0034200854 0.0001617019 0.0006228053
1403715387.56214 0.004575 -0.292037 0.753442 0.593348 -0.570396 0.423540 0.378418 0.0000065262 -0.0000000755 -0.0000022987 0.0000005316 0.0000000639 0.0000013897 0.0028464060 0.0007366848 -0.0003567552 0.0034226525 0.0001620126 0.0006233337
1403715387.61214 -0.031606 -0.294041 0.751430 0.595075 -0.571721 0.422290 0.375088 0.0000065135 -0.0000000904 -0.0000023447 0.0000005355 0.0000000711 0.0000014300 0.0028488944 0.0007360493 -0.0003562051 0.0034256224 0.0001628922 0.0006241352
1403715387.66214 -0.068014 -0.295559 0.751984 0.597027 -0.572640 0.420744 0.372313 0.0000065014 -0.0000000971 -0.0000023881 0.0000005382 0.0000000761 0.0000014689 0.0028517515 0.0007358263 -0.0003555007 0.0034268797 0.0001631339 0.0006248824
1403715387.71214 -0.104508 -0.297519 0.755678 0.599304 -0.572568 0.419296 0.370394 0.0000064974 -0.0000000899 -0.0000024247 0.0000005413 0.0000000744 0.0000015026 0.0028551493 0.0007352404 -0.0003548726 0.0034295097 0.0001641136 0.0006258620
1403715387.76214 -0.140975 -0.301193 0.762558 0.601243 -0.572587 0.418505 0.368109 0.0000064959 -0.0000000928 -0.0000024580 0.0000005455 0.0000000760 0.0000015340 0.0028590136 0.0007345047 -0.0003542404 0.0034331838 0.0001650649 0.0006265433
1403715387.81214 -0.178814 -0.303181 0.772462 0.602802 -0.572093 0.418335 0.366518 0.0000065025 -0.0000000972 -0.0000024797 0.0000005452 0.0000000790 0.0000015535 0.0028627488 0.0007351343 -0.0003535474 0.0034320927 0.0001654858 0.0006273926
1403715387.86214 -0.216509 -0.307517 0.784019 0.604205 -0.571969 0.418229 0.364516 0.0000065056 -0.0000001087 -0.0000025039 0.0000005454 0.0000000832 0.0000015756 0.0028664540 0.0007356569 -0.0003533778 0.0034333573 0.0001669053 0.0006282542
1403715387.91214 -0.254581 -0.314938 0.793310 0.605245 -0.571573 0.418646 0.362930 0.0000065195 -0.0000001176 -0.0000025210 0.0000005480 0.0000000851 0.0000015893 0.0028704863 0.0007355216 -0.0003534903 0.0034358005 0.0001678465 0.0006284630
