# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715383.11214 -1.269706 -0.498410 0.813373 0.825668 -0.103294 0.551576 0.058030 0.0000016004 0.0000000714 -0.0000004289 0.0000005926 -0.0000000756 0.0000008204 0.0006337804 0.0000615634 -0.0000662222 0.0012966002 -0.0000232703 0.0000826980
1403715383.16214 -1.259663 -0.467905 0.810262 0.825479 -0.108379 0.550782 0.058963 0.0000016089 0.0000000670 -0.0000004331 0.0000005944 -0.0000000742 0.0000008234 0.0006341186 0.0000627001 -0.0000661443 0.0013048088 -0.0000232486 0.0000827559
1403715383.21214 -1.249731 -0.434365 0.806581 0.825843 -0.113462 0.549254 0.058566 0.0000016140 0.0000000603 -0.0000004419 0.0000005909 -0.0000000683 0.0000008222 0.0006337725 0.0000657641 -0.0000662343 0.0013080135 -0.0000228732 0.0000827304
1403715383.26214 -1.237372 -0.403517 0.803945 0.825903 -0.115703 0.548542 0.059982 0.0000016213 0.0000000605 -0.0000004466 0.0000005908 -0.0000000645 0.0000008171 0.0006336153 0.0000685685 -0.0000663167 0.0013132972 -0.0000224753 0.0000828081
1403715383.31214 -1.224262 -0.373244 0.800237 0.825790 -0.118520 0.548167 0.059465 0.0000016283 0.0000000564 -0.0000004527 0.0000005903 -0.0000000608 0.0000008175 0.0006335958 0.0000714786 -0.0000662584 0.0013181287 -0.0000224757 0.0000828427
1403715383.36214 -1.209128 -0.346824 0.796179 0.825302 -0.120899 0.548504 0.058340 0.0000016372 0.0000000506 -0.0000004570 0.0000005897 -0.0000000573 0.0000008161 0.0006337151 0.0000742977 -0.0000661704 0.0013231985 -0.0000226505 0.0000828407
1403715383.41214 -1.194377 -0.319017 0.792327 0.824634 -0.121788 0.549313 0.058319 0.0000016465 0.0000000480 -0.0000004603 0.0000005870 -0.0000000537 0.0000008096 0.0006338895 0.0000770292 -0.0000662413 0.0013281467 -0.0000225187 0.0000827847
1403715383.46214 -1.177694 -0.296515 0.788158 0.823543 -0.123026 0.550709 0.057977 0.0000016582 0.0000000444 -0.0000004614 0.0000005865 -0.0000000520 0.0000008075 0.0006343020 0.0000796029 -0.0000661886 0.0013339645 -0.0000227570 0.0000827815
1403715383.51214 -1.160727 -0.271343 0.785392 0.821383 -0.125097 0.553417 0.058395 0.0000016727 0.0000000409 -0.0000004599 0.0000005862 -0.0000000498 0.0000008008 0.0006347074 0.0000825268 -0.0000661489 0.0013377537 -0.0000230053 0.0000827645
1403715383.56214 -1.142659 -0.248326 0.782655 0.819187 -0.127121 0.555966 0.060618 0.0000016860 0.0000000402 -0.0000004601 0.0000005815 -0.0000000480 0.0000007878 0.0006350136 0.0000859997 -0.0000661051 0.0013344045 -0.0000236808 0.0000826374
1403715383.61214 -1.123933 -0.224726 0.780083 0.816402 -0.129894 0.558995 0.064347 0.0000017025 0.0000000418 -0.0000004556 0.0000005811 -0.0000000479 0.0000007784 0.0006356237 0.0000888385 -0.0000661031 0.0013361675 -0.0000238947 0.0000826092
1403715383.66214 -1.105049 -0.202063 0.776886 0.814443 -0.134494 0.560273 0.068463 0.0000017153 0.0000000419 -0.0000004548 0.0000005807 -0.0000000476 0.0000007719 0.0006363017 0.0000918184 -0.0000661045 0.0013349950 -0.0000241715 0.0000825964
1403715383.71214 -1.086715 -0.178338 0.773811 0.812571 -0.140212 0.560961 0.073424 0.0000017274 0.0000000420 -0.0000004547 0.0000005800 -0.0000000477 0.0000007672 0.0006370733 0.0000945937 -0.0000660983 0.0013330549 -0.0000246352 0.0000825608
1403715383.76214 -1.068563 -0.160332 0.770452 0.810222 -0.147398 0.561736 0.079156 0.0000017407 0.0000000420 -0.0000004530 0.0000005818 -0.0000000481 0.0000007644 0.0006380516 0.0000973801 -0.0000660665 0.0013341870 -0.0000251057 0.0000825780
1403715383.81214 -1.049898 -0.141251 0.766897 0.807902 -0.156027 0.561865 0.085195 0.0000017516 0.0000000389 -0.0000004539 0.0000005775 -0.0000000458 0.0000007544 0.0006387480 0.0000996167 -0.0000661940 0.0013238898 -0.0000253933 0.0000824692
1403715383.86214 -1.031867 -0.125197 0.763041 0.805954 -0.165445 0.560877 0.092106 0.0000017619 0.0000000387 -0.0000004554 0.0000005792 -0.0000000452 0.0000007523 0.0006398054 0.0001024715 -0.0000662276 0.0013231151 -0.0000257122 0.0000824912
1403715383.91214 -1.013808 -0.106035 0.759158 0.803418 -0.176172 0.559994 0.099446 0.0000017725 0.0000000369 -0.0000004562 0.0000005792 -0.0000000440 0.0000007507 0.0006408726 0.0001049834 -0.0000662843 0.0013208590 -0.0000262574 0.0000824706
1403715383.96214 -0.996630 -0.089167 0.754580 0.801052 -0.186845 0.558222 0.108596 0.0000017827 0.0000000389 -0.0000004579 0.0000005800 -0.0000000441 0.0000007459 0.0006420683 0.0001076126 -0.0000663727 0.0013183200 -0.0000267908 0.0000824546
1403715384.01214 -0.979364 -0.073206 0.750430 0.797913 -0.198625 0.556986 0.116828 0.0000017943 0.0000000365 -0.0000004581 0.0000005782 -0.0000000421 0.0000007413 0.0006431930 0.0001096802 -0.0000665347 0.0013167681 -0.0000274277 0.0000824049
1403715384.06214 -0.962532 -0.060445 0.746217 0.795205 -0.210482 0.554648 0.125349 0.0000018042 0.0000000361 -0.0000004606 0.0000005790 -0.0000000415 0.0000007403 0.0006446072 0.0001123479 -0.0000666638 0.0013166407 -0.0000281662 0.0000823855
1403715384.11214 -0.946662 -0.047747 0.742447 0.791836 -0.222630 0.552710 0.133955 0.0000018148 0.0000000347 -0.0000004629 0.0000005789 -0.0000000395 0.0000007342 0.0006460603 0.0001151075 -0.0000668347 0.0013158977 -0.0000288638 0.0000823661
1403715384.16214 -0.930541 -0.035387 0.739931 0.788216 -0.234678 0.550838 0.142193 0.0000018249 0.0000000321 -0.0000004652 0.0000005737 -0.0000000364 0.0000007273 0.0006472440 0.0001170261 -0.0000671083 0.0013127679 -0.0000299573 0.0000822677
1403715384.21214 -0.914867 -0.025511 0.737238 0.784841 -0.246870 0.548328 0.149720 0.0000018344 0.0000000287 -0.0000004686 0.0000005721 -0.0000000335 0.0000007240 0.0006488303 0.0001197211 -0.0000673257 0.0013132745 -0.0000306495 0.0000822600
1403715384.26214 -0.899506 -0.014914 0.734949 0.780746 -0.259049 0.546550 0.156883 0.0000018451 0.0000000237 -0.0000004707 0.0000005708 -0.0000000307 0.0000007204 0.0006505709 0.0001225465 -0.0000675327 0.0013139336 -0.0000313669 0.0000822546
1403715384.31214 -0.884776 -0.004265 0.732560 0.776517 -0.271373 0.544645 0.163524 0.0000018551 0.0000000170 -0.0000004740 0.0000005685 -0.0000000269 0.0000007172 0.0006524139 0.0001253411 -0.0000677623 0.0013147083 -0.0000320393 0.0000822323
1403715384.36214 -0.869639 0.005372 0.731757 0.772018 -0.283413 0.542790 0.170422 0.0000018661 0.0000000122 -0.0000004761 0.0000005677 -0.0000000237 0.0000007130 0.0006545574 0.0001285302 -0.0000679689 0.0013161567 -0.0000326320 0.0000822319
1403715384.41214 -0.855997 0.014759 0.730749 0.767680 -0.294677 0.540649 0.177573 0.0000018752 0.0000000073 -0.0000004797 0.0000005616 -0.0000000217 0.0000007098 0.0006562394 0.0001305749 -0.0000682389 0.0013153557 -0.0000332707 0.0000822014
1403715384.46214 -0.842367 0.023867 0.728690 0.763534 -0.306265 0.537992 0.183799 0.0000018837 0.0000000022 -0.0000004851 0.0000005607 -0.0000000187 0.0000007084 0.0006585622 0.0001335565 -0.0000684396 0.0013162057 -0.0000337541 0.0000822484
1403715384.51214 -0.829943 0.031814 0.727439 0.759700 -0.317986 0.534683 0.189351 0.0000018893 -0.0000000056 -0.0000004927 0.0000005545 -0.0000000148 0.0000007083 0.0006603621 0.0001353756 -0.0000686913 0.0013148680 -0.0000342804 0.0000822344
1403715384.56214 -0.818142 0.037456 0.725664 0.756798 -0.328928 0.529951 0.195486 0.0000018925 -0.0000000077 -0.0000005044 0.0000005512 -0.0000000127 0.0000007093 0.0006625354 0.0001376927 -0.0000688906 0.0013144435 -0.0000346959 0.0000822376
1403715384.61214 -0.805227 0.043980 0.725325 0.753313 -0.340224 0.525775 0.200817 0.0000018955 -0.0000000154 -0.0000005164 0.0000005401 -0.0000000080 0.0000007053 0.0006637610 0.0001383615 -0.0000693107 0.0013114022 -0.0000354061 0.0000822108
1403715384.66214 -0.793408 0.049048 0.724004 0.750104 -0.350950 0.520988 0.206757 0.0000018981 -0.0000000193 -0.0000005280 0.0000005343 -0.0000000064 0.0000007078 0.0006653909 0.0001394582 -0.0000695336 0.0013090640 -0.0000357810 0.0000821905
1403715384.71214 -0.782336 0.051666 0.723844 0.747242 -0.360497 0.515720 0.213784 0.0000019005 -0.0000000169 -0.0000005410 0.0000005282 -0.0000000048 0.0000007055 0.0006670478 0.0001404914 -0.0000698006 0.0013067387 -0.0000362088 0.0000821922
1403715384.76214 -0.770989 0.054242 0.724620 0.743091 -0.370403 0.512263 0.219555 0.0000019041 -0.0000000229 -0.0000005512 0.0000005122 -0.0000000017 0.0000007008 0.0006663941 0.0001380547 -0.0000701348 0.0012994642 -0.0000367013 0.0000821030
1403715384.81214 -0.758524 0.057627 0.725286 0.739330 -0.379754 0.508225 0.225579 0.0000019098 -0.0000000251 -0.0000005594 0.0000005049 -0.0000000017 0.0000007023 0.0006669619 0.0001373525 -0.0000703325 0.0012949574 -0.0000369752 0.0000820707
1403715384.86214 -0.747176 0.058651 0.725937 0.735377 -0.388696 0.504672 0.231176 0.0000019157 -0.0000000275 -0.0000005679 0.0000004989 0.0000000002 0.0000007006 0.0006679521 0.0001371752 -0.0000705769 0.0012913802 -0.0000372857 0.0000821037
1403715384.91214 -0.735306 0.058625 0.727222 0.730917 -0.396816 0.502458 0.236290 0.0000019249 -0.0000000316 -0.0000005729 0.0000004912 0.0000000020 0.0000006956 0.0006682943 0.0001360925 -0.0000707985 0.0012867355 -0.0000375074 0.0000821021
1403715384.96214 -0.723863 0.056900 0.728914 0.726494 -0.402870 0.501833 0.240970 0.0000019393 -0.0000000348 -0.0000005716 0.0000004895 0.0000000029 0.0000006932 0.0006698965 0.0001365015 -0.0000708901 0.0012841357 -0.0000375740 0.0000821641
1403715385.01214 -0.713164 0.053382 0.730427 0.723148 -0.406777 0.500969 0.246213 0.0000019527 -0.0000000337 -0.0000005720 0.0000004836 0.0000000005 0.0000006877 0.0006702393 0.0001351865 -0.0000710322 0.0012793658 -0.0000376413 0.0000822253
1403715385.06214 -0.702160 0.048914 0.732521 0.720875 -0.409567 0.499281 0.251621 0.0000019257 -0.0000000266 -0.0000005604 0.0000004826 -0.0000000027 0.0000006839 0.0006716996 0.0001352311 -0.0000710740 0.0012765145 -0.0000376117 0.0000823437
1403715385.11214 -0.691058 0.043755 0.734987 0.718908 -0.411799 0.497160 0.257730 0.0000017062 -0.0000000142 -0.0000004932 0.0000004780 -0.0000000074 0.0000006645 0.0006712573 0.0001334347 -0.0000710245 0.0012719134 -0.0000374521 0.0000824704
1403715385.16214 -0.681749 0.035596 0.737612 0.716736 -0.414455 0.494862 0.263873 0.0000017176 -0.0000000064 -0.0000004947 0.0000004750 -0.0000000128 0.0000006626 0.0006722213 0.0001325160 -0.0000711521 0.0012681278 -0.0000374924 0.0000825946
1403715385.21214 -0.673569 0.025875 0.740734 0.714527 -0.417294 0.492380 0.269961 0.0000015613 -0.0000000195 -0.0000004937 0.0000003909 0.0000000347 0.0000004880 0.0006702284 0.0001286838 -0.0000715854 0.0012614435 -0.0000375598 0.0000821670
1403715385.26214 -0.667579 0.013363 0.743444 0.712738 -0.419791 0.490072 0.274973 0.0000015713 -0.0000000117 -0.0000004952 0.0000003838 0.0000000290 0.0000004886 0.0006699248 0.0001265980 -0.0000718991 0.0012570110 -0.0000377139 0.0000823176
1403715385.31214 -0.658986 0.002198 0.746658 0.711413 -0.422426 0.487790 0.278405 0.0000015796 -0.0000000065 -0.0000004982 0.0000003793 0.0000000263 0.0000004919 0.0006703616 0.0001251936 -0.0000719195 0.0012533939 -0.0000375895 0.0000825115
1403715385.36214 -0.653655 -0.011964 0.749028 0.709646 -0.424738 0.487089 0.280613 0.0000015890 -0.0000000043 -0.0000004998 0.0000003649 0.0000000225 0.0000004926 0.0006680141 0.0001215925 -0.0000719877 0.0012481348 -0.0000374287 0.0000826341
1403715385.41214 -0.647182 -0.025521 0.751059 0.708931 -0.426672 0.485550 0.282150 0.0000015961 -0.0000000007 -0.0000005036 0.0000003540 0.0000000186 0.0000004951 0.0006669463 0.0001191859 -0.0000719439 0.0012440957 -0.0000371680 0.0000827291
1403715385.46214 -0.641010 -0.038886 0.751783 0.707088 -0.428726 0.486393 0.282212 0.0000016063 -0.0000000066 -0.0000005049 0.0000003472 0.0000000158 0.0000004936 0.0006678166 0.0001181339 -0.0000723085 0.0012411189 -0.0000371037 0.0000826341
1403715385.51214 -0.632948 -0.051456 0.754660 0.704743 -0.430334 0.488747 0.281560 0.0000016186 -0.0000000146 -0.0000005036 0.0000003391 0.0000000168 0.0000004899 0.0006675679 0.0001163349 -0.0000718790 0.0012377093 -0.0000365241 0.0000823629
1403715385.56214 -0.624554 -0.063890 0.757598 0.702008 -0.432836 0.491819 0.279198 0.0000016301 -0.0000000280 -0.0000005024 0.0000003346 0.0000000199 0.0000004880 0.0006686304 0.0001152908 -0.0000716120 0.0012348685 -0.0000361090 0.0000824198
1403715385.61214 -0.617826 -0.075772 0.760647 0.699127 -0.435433 0.495742 0.275425 0.0000016398 -0.0000000467 -0.0000005025 0.0000003259 0.0000000219 0.0000004835 0.0006690683 0.0001137919 -0.0000710607 0.0012313551 -0.0000353125 0.0000819686
1403715385.66214 -0.609056 -0.088562 0.764412 0.697773 -0.438256 0.497634 0.270933 0.0000016459 -0.0000000634 -0.0000005064 0.0000003250 0.0000000268 0.0000004868 0.0006706785 0.0001127668 -0.0000706574 0.0012286351 -0.0000349125 0.0000821063
1403715385.71214 -0.601698 -0.100465 0.768418 0.696429 -0.439710 0.500030 0.267605 0.0000016531 -0.0000000764 -0.0000005089 0.0000003190 0.0000000291 0.0000004867 0.0006717286 0.0001115028 -0.0000699617 0.0012254349 -0.0000343187 0.0000820474
1403715385.76214 -0.595033 -0.114117 0.772981 0.695467 -0.439811 0.502134 0.265995 0.0000016636 -0.0000000836 -0.0000005084 0.0000003170 0.0000000308 0.0000004866 0.0006733305 0.0001103561 -0.0000693974 0.0012228283 -0.0000339949 0.0000822450
1403715385.81214 -0.589126 -0.127547 0.777823 0.693817 -0.439616 0.505243 0.264735 0.0000016758 -0.0000000925 -0.0000005057 0.0000003146 0.0000000314 0.0000004831 0.0006749629 0.0001089852 -0.0000687955 0.0012199291 -0.0000334278 0.0000822621
1403715385.86214 -0.585770 -0.142912 0.783750 0.692673 -0.438443 0.507741 0.264900 0.0000016891 -0.0000000956 -0.0000005023 0.0000003114 0.0000000317 0.0000004795 0.0006759583 0.0001073880 -0.0000678995 0.0012173005 -0.0000328577 0.0000820723
1403715385.91214 -0.584544 -0.160342 0.791231 0.691498 -0.436105 0.510285 0.266930 0.0000013837 -0.0000000969 -0.0000004023 0.0000002448 0.0000000312 0.0000004475 0.0006753726 0.0001048366 -0.0000669899 0.0012139094 -0.0000320072 0.0000815414
1403715385.96214 -0.585911 -0.177770 0.797772 0.690935 -0.431772 0.512035 0.272033 0.0000013996 -0.0000000863 -0.0000003963 0.0000002394 0.0000000281 0.0000004418 0.0006744811 0.0001031592 -0.0000666176 0.0012117222 -0.0000316268 0.0000812860
1403715386.01214 -0.587021 -0.195751 0.804337 0.691104 -0.427190 0.512537 0.277829 0.0000014152 -0.0000000706 -0.0000003917 0.0000002336 0.0000000251 0.0000004371 0.0006721379 0.0001012997 -0.0000665290 0.0012097686 -0.0000314822 0.0000812554
1403715386.06214 -0.587491 -0.213589 0.811391 0.691828 -0.423632 0.512035 0.282366 0.0000014275 -0.0000000568 -0.0000003900 0.0000002320 0.0000000219 0.0000004359 0.0006714111 0.0000993025 -0.0000662548 0.0012079738 -0.0000313899 0.0000812114
1403715386.11214 -0.589974 -0.231011 0.817415 0.692589 -0.420901 0.511338 0.285824 0.0000014377 -0.0000000447 -0.0000003907 0.0000002306 0.0000000205 0.0000004354 0.0006694729 0.0000972156 -0.0000661907 0.0012063061 -0.0000313631 0.0000811644
1403715386.16214 -0.591725 -0.247833 0.823329 0.693676 -0.419359 0.509846 0.288113 0.0000014451 -0.0000000344 -0.0000003947 0.0000002295 0.0000000202 0.0000004369 0.0006666185 0.0000951662 -0.0000661803 0.0012047978 -0.0000313608 0.0000812576
1403715386.21214 -0.594813 -0.264065 0.828699 0.695083 -0.418477 0.507777 0.289654 0.0000014506 -0.0000000256 -0.0000004011 0.0000002286 0.0000000209 0.0000004390 0.0006624927 0.0000930786 -0.0000666907 0.0012033734 -0.0000314027 0.0000811601
1403715386.26214 -0.598179 -0.280071 0.832797 0.696127 -0.418748 0.506021 0.289827 0.0000014551 -0.0000000215 -0.0000004081 0.0000002290 0.0000000222 0.0000004429 0.0006596464 0.0000912606 -0.0000668189 0.0012021258 -0.0000314194 0.0000812461
1403715386.31214 -0.599173 -0.296109 0.837087 0.696264 -0.419840 0.505370 0.289053 0.0000014584 -0.0000000209 -0.0000004151 0.0000002287 0.0000000257 0.0000004440 0.0006542428 0.0000896564 -0.0000673437 0.0012008453 -0.0000314891 0.0000811437
1403715386.36214 -0.604564 -0.311425 0.841126 0.695632 -0.420124 0.505921 0.289198 0.0000014665 -0.0000000213 -0.0000004168 0.0000002304 0.0000000271 0.0000004450 0.0006523874 0.0000882247 -0.0000673367 0.0011998150 -0.0000315197 0.0000812621
1403715386.41214 -0.611293 -0.326235 0.844557 0.694257 -0.420185 0.507365 0.289885 0.0000014772 -0.0000000226 -0.0000004155 0.0000002325 0.0000000286 0.0000004426 0.0006503814 0.0000867142 -0.0000676390 0.0011989335 -0.0000315623 0.0000812746
1403715386.46214 -0.617941 -0.340903 0.847691 0.692745 -0.420262 0.508970 0.290574 0.0000014882 -0.0000000241 -0.0000004136 0.0000002107 0.0000000277 0.0000004404 0.0006482500 0.0000849578 -0.0000675276 0.0011977560 -0.0000313198 0.0000811516
1403715386.51214 -0.626667 -0.354237 0.850071 0.690972 -0.420362 0.511095 0.290922 0.0000014999 -0.0000000272 -0.0000004108 0.0000002130 0.0000000292 0.0000004391 0.0006471589 0.0000837933 -0.0000674824 0.0011971550 -0.0000313790 0.0000813191
1403715386.56214 -0.636632 -0.367413 0.850194 0.689040 -0.421598 0.513512 0.289454 0.0000015099 -0.0000000361 -0.0000004103 0.0000002150 0.0000000333 0.0000004369 0.0006448460 0.0000828282 -0.0000678232 0.0011965117 -0.0000315063 0.0000811827
1403715386.61214 -0.647372 -0.378973 0.849632 0.687956 -0.422489 0.514880 0.288301 0.0000015183 -0.0000000418 -0.0000004117 0.0000002175 0.0000000361 0.0000004370 0.0006430827 0.0000819692 -0.0000680912 0.0011960603 -0.0000316042 0.0000811440
1403715386.66214 -0.658451 -0.389257 0.848850 0.685618 -0.424330 0.517982 0.285600 0.0000013718 -0.0000000494 -0.0000003686 0.0000002208 0.0000000395 0.0000004248 0.0006411223 0.0000803532 -0.0000682502 0.0011951636 -0.0000315678 0.0000811538
1403715386.71214 -0.669913 -0.398850 0.847332 0.684411 -0.425926 0.519769 0.282858 0.0000013785 -0.0000000587 -0.0000003705 0.0000002242 0.0000000434 0.0000004257 0.0006400038 0.0000795054 -0.0000685358 0.0011950641 -0.0000316825 0.0000810908
1403715386.76214 -0.682687 -0.406995 0.845353 0.684050 -0.428022 0.520335 0.279506 0.0000012580 -0.0000000616 -0.0000003416 0.0000002275 0.0000000456 0.0000004210 0.0006384741 0.0000782261 -0.0000686588 0.0011944497 -0.0000316809 0.0000811260
1403715386.81214 -0.696102 -0.414603 0.841999 0.685111 -0.431987 0.518989 0.273241 0.0000012557 -0.0000000730 -0.0000003528 0.0000002315 0.0000000516 0.0000004279 0.0006369470 0.0000778744 -0.0000691709 0.0011943866 -0.0000316864 0.0000809698
1403715386.86214 -0.711593 -0.422033 0.839121 0.685939 -0.435661 0.518200 0.266751 0.0000012029 -0.0000000818 -0.0000003475 0.0000002356 0.0000000570 0.0000004313 0.0006356355 0.0000773910 -0.0000694516 0.0011940827 -0.0000316460 0.0000809487
1403715386.91214 -0.728406 -0.429987 0.835679 0.686689 -0.439208 0.517141 0.260999 0.0000012004 -0.0000000921 -0.0000003564 0.0000002399 0.0000000626 0.0000004375 0.0006345374 0.0000774059 -0.0000698280 0.0011939423 -0.0000316030 0.0000808278
1403715386.96214 -0.747387 -0.438228 0.832524 0.687540 -0.441689 0.516085 0.256625 0.0000012003 -0.0000000993 -0.0000003634 0.0000002442 0.0000000669 0.0000004448 0.0006341024 0.0000771692 -0.0000700443 0.0011941572 -0.0000314971 0.0000809013
1403715387.01214 -0.768062 -0.448144 0.829475 0.688479 -0.443350 0.514897 0.253612 0.0000010167 -0.0000000879 -0.0000002577 0.0000002463 0.0000000603 0.0000003628 0.0006330047 0.0000764218 -0.0000701555 0.0011938490 -0.0000313378 0.0000809096
1403715387.06214 -0.791371 -0.459099 0.825860 0.689807 -0.443394 0.513327 0.253109 0.0000008802 -0.0000000749 -0.0000002257 0.0000002470 0.0000000579 0.0000003575 0.0006320176 0.0000754187 -0.0000702082 0.0011931338 -0.0000312057 0.0000809574
1403715387.11214 -0.816651 -0.471222 0.821736 0.691580 -0.441386 0.511585 0.255297 0.0000008861 -0.0000000701 -0.0000002282 0.0000002477 0.0000000566 0.0000003606 0.0006319345 0.0000753199 -0.0000702859 0.0011932901 -0.0000311329 0.0000810282
1403715387.16214 -0.843527 -0.485656 0.818232 0.693797 -0.438757 0.509124 0.258711 0.0000008925 -0.0000000629 -0.0000002310 0.0000002477 0.0000000549 0.0000003623 0.0006318514 0.0000753986 -0.0000702600 0.0011931823 -0.0000311127 0.0000810055
1403715387.21214 -0.872227 -0.500142 0.814032 0.696160 -0.434870 0.506953 0.263151 0.0000009000 -0.0000000540 -0.0000002328 0.0000002479 0.0000000522 0.0000003645 0.0006319623 0.0000753332 -0.0000702558 0.0011933636 -0.0000310061 0.0000810901
1403715387.26214 -0.901855 -0.515430 0.808959 0.698011 -0.432058 0.505291 0.266061 0.0000009068 -0.0000000478 -0.0000002344 0.0000002490 0.0000000506 0.0000003672 0.0006321995 0.0000752670 -0.0000702400 0.0011936495 -0.0000308774 0.0000812152
1403715387.31214 -0.932582 -0.531124 0.803897 0.699284 -0.429107 0.504440 0.269091 0.0000009143 -0.0000000421 -0.0000002349 0.0000002503 0.0000000490 0.0000003690 0.0006325346 0.0000752557 -0.0000701823 0.0011938966 -0.0000307482 0.0000813408
1403715387.36214 -0.963730 -0.546938 0.798223 0.700309 -0.426679 0.503999 0.271105 0.0000009215 -0.0000000378 -0.0000002355 0.0000002524 0.0000000477 0.0000003713 0.0006330178 0.0000752346 -0.0000701076 0.0011943632 -0.0000305869 0.0000814942
1403715387.41214 -0.995577 -0.563005 0.792424 0.701525 -0.424412 0.503248 0.272907 0.0000009282 -0.0000000338 -0.0000002364 0.0000002540 0.0000000469 0.0000003738 0.0006336379 0.0000753177 -0.0000700099 0.0011944836 -0.0000303654 0.0000816639
1403715387.46214 -1.027477 -0.579821 0.786108 0.702777 -0.422837 0.502459 0.273583 0.0000009341 -0.0000000312 -0.0000002379 0.0000002559 0.0000000466 0.0000003771 0.0006344186 0.0000754689 -0.0000698783 0.0011947813 -0.0000301778 0.0000818615
1403715387.51214 -1.059750 -0.596890 0.779609 0.705167 -0.421883 0.500129 0.273175 0.0000009375 -0.0000000285 -0.0000002420 0.0000002574 0.0000000463 0.0000003821 0.0006352946 0.0000758000 -0.0000696168 0.0011948262 -0.0000300648 0.0000819235
1403715387.56214 -1.092843 -0.613868 0.775234 0.707193 -0.421540 0.498179 0.272029 0.0000009410 -0.0000000272 -0.0000002460 0.0000002599 0.0000000466 0.0000003875 0.0006364657 0.0000760306 -0.0000694397 0.0011953988 -0.0000297879 0.0000821688
1403715387.61214 -1.126075 -0.631637 0.772216 0.709215 -0.422360 0.496238 0.269024 0.0000009430 -0.0000000288 -0.0000002511 0.0000002619 0.0000000482 0.0000003940 0.0006377828 0.0000764704 -0.0000691822 0.0011956946 -0.0000296032 0.0000823359
1403715387.66214 -1.159747 -0.649023 0.772468 0.711345 -0.422755 0.494142 0.266627 0.0000009453 -0.0000000293 -0.0000002562 0.0000002643 0.0000000492 0.0000004003 0.0006393185 0.0000769292 -0.0000689264 0.0011962702 -0.0000293600 0.0000825285
1403715387.71214 -1.192932 -0.667418 0.776568 0.713572 -0.422123 0.492324 0.265036 0.0000009484 -0.0000000284 -0.0000002606 0.0000002664 0.0000000491 0.0000004054 0.0006409512 0.0000775252 -0.0000687181 0.0011968014 -0.0000291047 0.0000827018
1403715387.76214 -1.224557 -0.687595 0.783199 0.715501 -0.421650 0.491041 0.262961 0.0000009513 -0.0000000292 -0.0000002650 0.0000002681 0.0000000493 0.0000004099 0.0006423507 0.0000782163 -0.0000685854 0.0011969310 -0.0000292204 0.0000825112
1403715387.81214 -1.256334 -0.708049 0.793445 0.716946 -0.420804 0.490488 0.261409 0.0000009554 -0.0000000298 -0.0000002685 0.0000002699 0.0000000493 0.0000004130 0.0006436798 0.0000788513 -0.0000685793 0.0011974453 -0.0000290890 0.0000825796
1403715387.86214 -1.287513 -0.729733 0.805178 0.718315 -0.420337 0.489924 0.259450 0.0000009594 -0.0000000309 -0.0000002721 0.0000002726 0.0000000498 0.0000004164 0.0006450548 0.0000793343 -0.0000686620 0.0011981590 -0.0000289838 0.0000826491
1403715387.91214 -1.317049 -0.751657 0.816867 0.719296 -0.419649 0.489948 0.257796 0.0000009637 -0.0000000326 -0.0000002750 0.0000002751 0.0000000501 0.0000004193 0.0006458694 0.0000796844 -0.0000689730 0.0011987538 -0.0000289858 0.0000826465
1403715387.96214 -1.347078 -0.775154 0.824993 0.720139 -0.418687 0.490067 0.256779 0.0000009691 -0.0000000331 -0.0000002773 0.0000002777 0.0000000495 0.0000004206 0.0006466266 0.0000801149 -0.0000692869 0.0011993576 -0.0000290085 0.0000826784
1403715388.01214 -1.374710 -0.798804 0.830669 0.720374 -0.417942 0.490851 0.255834 0.0000009746 -0.0000000353 -0.0000002793 0.0000002799 0.0000000491 0.0000004215 0.0006465512 0.0000804864 -0.0000698062 0.0011999625 -0.0000290557 0.0000827012
1403715388.06214 -1.404980 -0.824412 0.832300 0.720986 -0.416307 0.491257 0.255996 0.0000009814 -0.0000000343 -0.0000002805 0.0000002826 0.0000000484 0.0000004231 0.0006477963 0.0000811094 -0.0000700749 0.0012008413 -0.0000289957 0.0000828497
1403715388.11214 -1.434903 -0.850647 0.830614 0.720802 -0.415021 0.492455 0.256300 0.0000009884 -0.0000000353 -0.0000002811 0.0000002837 0.0000000473 0.0000004224 0.0006476761 0.0000819613 -0.0000704991 0.0012012041 -0.0000292084 0.0000828461
1403715388.16214 -1.464936 -0.877861 0.825439 0.720554 -0.413540 0.493875 0.256659 0.0000009968 -0.0000000351 -0.0000002804 0.0000002866 0.0000000470 0.0000004225 0.0006492231 0.0000828230 -0.0000707545 0.0012022286 -0.0000291574 0.0000830242
1403715388.21214 -1.495089 -0.905886 0.817578 0.719826 -0.411492 0.495868 0.258146 0.0000010065 -0.0000000341 -0.0000002786 0.0000002886 0.0000000466 0.0000004218 0.0006506753 0.0000837282 -0.0000709164 0.0012030638 -0.0000292321 0.0000830620
